"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"132","Basin","ZONE 4","E_Coli_Category","Total",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"133","Basin","ZONE 5","E_Coli_Category","[0,409]",4,80,16.3330855460651,47.9877405733006,100,161.09104,32.8889217128075,96.62993795254,225.55214204746
"134","Basin","ZONE 5","E_Coli_Category","(409,1e+07]",1,20,16.3330855460651,0,52.0122594266993,40.27276,32.8889217128075,0,104.73386204746
"135","Basin","ZONE 5","E_Coli_Category","Total",5,100,0,100,100,201.3638,0,201.3638,201.3638
"136","Basin","ZONE 6","E_Coli_Category","[0,409]",2,40,20.4871129222853,0,80.1540034748843,60.847,31.1644839995573,0,121.928266235907
"137","Basin","ZONE 6","E_Coli_Category","(409,1e+07]",3,60,20.4871129222853,19.8459965251157,100,91.2705,31.1644839995573,30.1892337640928,152.351766235907
"138","Basin","ZONE 6","E_Coli_Category","Total",5,100,0,100,100,152.1175,7.105427357601e-15,152.1175,152.1175
"139","Combined","All Basins","pH_Category","[0,6]",15,46.1730568566067,5.6826629671216,35.0352421047688,57.3108716084445,3372.13586434783,415.019340303653,2558.71290446509,4185.55882423056
"140","Combined","All Basins","pH_Category","(6,8.5]",23,53.8269431433933,5.6826629671216,42.6891283915555,64.9647578952312,3931.11866094862,415.019340303653,3117.69570106588,4744.54162083135
"141","Combined","All Basins","pH_Category","Total",38,100,0,100,100,7303.25452529644,1.30438307271318e-13,7303.25452529644,7303.25452529644
"142","Basin","ZONE 1","pH_Category","[0,6]",9,81.8181818181818,10.5510992348076,61.1384073206507,100,2414.86434782609,311.415785664036,1804.50062370733,3025.22807194484
"143","Basin","ZONE 1","pH_Category","(6,8.5]",2,18.1818181818182,10.5510992348076,0,38.8615926793493,536.63652173913,311.415785664036,0,1147.00024585789
"144","Basin","ZONE 1","pH_Category","Total",11,100,0,100,100,2951.50086956522,0,2951.50086956522,2951.50086956522
"145","Basin","ZONE 2","pH_Category","[0,6]",1,20,17.7450972207176,0,54.7797514547683,147.4758,130.848620435155,0,403.934383479656
"146","Basin","ZONE 2","pH_Category","(6,8.5]",4,80,17.7450972207176,45.2202485452317,100,589.9032,130.848620435155,333.444616520344,846.361783479656
"147","Basin","ZONE 2","pH_Category","Total",5,100,0,100,100,737.379,0,737.379,737.379
"148","Basin","ZONE 3","pH_Category","[0,6]",4,57.1428571428571,17.7150859640035,22.4219266703793,91.863787615335,769.522956521739,238.562893205993,301.948277790318,1237.09763525316
"149","Basin","ZONE 3","pH_Category","(6,8.5]",3,42.8571428571429,17.7150859640035,8.13621238466501,77.5780733296207,577.142217391304,238.562893205993,109.567538659884,1044.71689612272
"150","Basin","ZONE 3","pH_Category","Total",7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"151","Basin","ZONE 4","pH_Category","(6,8.5]",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"152","Basin","ZONE 4","pH_Category","Total",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"153","Basin","ZONE 5","pH_Category","[0,6]",1,20,17.4002360310086,0,54.1038359432731,40.27276,35.0377764810082,0,108.945540001141
"154","Basin","ZONE 5","pH_Category","(6,8.5]",4,80,17.4002360310086,45.8961640567269,100,161.09104,35.0377764810082,92.4182599988595,229.763820001141
"155","Basin","ZONE 5","pH_Category","Total",5,100,0,100,100,201.3638,0,201.3638,201.3638
"156","Basin","ZONE 6","pH_Category","(6,8.5]",5,100,0,100,100,152.1175,7.105427357601e-15,152.1175,152.1175
"157","Basin","ZONE 6","pH_Category","Total",5,100,0,100,100,152.1175,7.105427357601e-15,152.1175,152.1175
